Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,DewPoint_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,day,month,year,Tmax_x_bin_bin2,Tmax_x_bin_bin3,Tmax_x_bin_bin4,Tmax_x_bin_bin5,Tmax_x_bin_bin6,Tmax_x_bin_bin7,Tmax_x_bin_bin8,Tmax_x_bin_bin9,Tmax_x_bin_bin10,Tmax_x_bin_bin11,Tmax_x_bin_bin12,Tmax_x_bin_bin13,Tmax_x_bin_bin14,Tavg_x_bin_bin2,Tavg_x_bin_bin3,Tavg_x_bin_bin4,Tavg_x_bin_bin5,Tavg_x_bin_bin6,Tavg_x_bin_bin7,Tavg_x_bin_bin8,Tavg_x_bin_bin9,Tavg_x_bin_bin10,Tavg_x_bin_bin11,Tavg_x_bin_bin12,Tavg_x_bin_bin13,Tavg_x_bin_bin14,Tmin_x_bin_bin2,Tmin_x_bin_bin3,Tmin_x_bin_bin4,Tmin_x_bin_bin5,Tmin_x_bin_bin6,Tmin_x_bin_bin7,Tmin_x_bin_bin8,Tmin_x_bin_bin9,Tmin_x_bin_bin10,Tmin_x_bin_bin11,Tmin_x_bin_bin12,Tmin_x_bin_bin13,Tmin_x_bin_bin14,WetBulb_x_bin_bin2,WetBulb_x_bin_bin3,WetBulb_x_bin_bin4,WetBulb_x_bin_bin5,WetBulb_x_bin_bin6,WetBulb_x_bin_bin7,WetBulb_x_bin_bin8,WetBulb_x_bin_bin9,WetBulb_x_bin_bin10,WetBulb_x_bin_bin11,WetBulb_x_bin_bin12,WetBulb_x_bin_bin13,WetBulb_x_bin_bin14
3,39,44,136,41.951866,-87.725057,0,60,1,0,0.95,29.36,30.08,9.1,7,9.7,27,8,2009,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,25,123,35,41.891118,-87.654491,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,25,123,35,41.891118,-87.654491,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,134,37,41.867108,-87.654224,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,134,37,41.867108,-87.654224,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,11,134,37,41.867108,-87.654224,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,75,37,101,42.01743,-87.687769,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,89,57,112,41.732984,-87.649642,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,89,57,112,41.732984,-87.649642,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,89,57,112,41.732984,-87.649642,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,50,71,41.868077,-87.666901,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,42,98,92,41.662014,-87.724608,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,42,98,92,41.662014,-87.724608,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,42,98,92,41.662014,-87.724608,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,43,13,98,41.878114,-87.629798,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,43,13,98,41.878114,-87.629798,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,61,28,12,41.991429,-87.747113,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,55,36,41.868142,-87.696269,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,33,43,97,41.94016,-87.794896,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,33,43,97,41.94016,-87.794896,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,102,44,41.801179,-87.679447,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,22,102,44,41.801179,-87.679447,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,35,102,45,41.800737,-87.71188,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,107,51,41.768388,-87.678649,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,107,51,41.768388,-87.678649,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,8,55,41.773215,-87.60088,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,8,55,41.773215,-87.60088,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,10,8,55,41.773215,-87.60088,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,71,84,61,41.766202,-87.562889,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,71,84,61,41.766202,-87.562889,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,40,63,63,41.821582,-87.627796,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,50,89,64,41.803423,-87.642984,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,52,71,87,41.798697,-87.736812,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,52,71,87,41.798697,-87.736812,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,86,93,41.726465,-87.585413,0,54,0,1,0.0,29.42,30.16,4.7,5,6.0,3,9,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
